Category	Question	Choice-1	Choice-2	Choice-3	Choice-4	Answer
Science-Technology	This astronomical term refers to the outermost layer of the sun, which is a low density cloud of plasma, with higher transparency than the inner layers.	Chromosphere	Photosphere	Corona	Solar Wind	Corona
Science-Technology	This chemical element is the final element produced by stellar nucleosynthesis and the heaviest element which does not require a supernova for its formation.	Lead	Carbon	Oxygen	Iron	Iron
Science-Technology	This star, the second brightest star in the constellation Orion, is a red supergiant.	Spica	Pollux	Betelgeuse	Sirius	Betelgeuse
Science-Technology	This constellation in the Northern Hemisphere was named after a Greek mythological figure, whose name is translated as ruler over men.	Centaurus	Cassiopeia	Andromeda	Hercules	Andromeda
Science-Technology	Not all rain reaches the Earths surface.	False	True			True
Science-Technology	Convective rain occurs in regions with what daytime whether?	Dry during the day	Cold during the day	Hot during the day	Moist during the day	Hot during the day
Science-Technology	Rain below what pH is considered acid rain?	5.6	6.5	6.8	7.5	5.6
Science-Technology	Who was the first person to study the shape of a raindrop in 1898?	Philipp Drimsev	Philipp Lenard	Allton Kertsky	Raymond Hasdroff	Philipp Lenard
Science-Technology	Too much rainfall can kill plants, just like a drought.	True	False			True
Science-Technology	What does IC stand for in a computer?	Integrated Circuit	Integrated Chip	InterChip	InterCircuit	Integrated Circuit
Science-Technology	What does RAM stand for?	ReadAble Memory	Random Access Memory	Raise All Memory	Erase All Memory	Random Access Memory
Science-Technology	What does the ROM part of a CD-ROM stand for?	Erase Only Memory	Read Only Memory	Nothing	Romial Memory	Read Only Memory
Science-Technology	How are hard drives and floppy disks read?	Laser	Beam of Nuclear Radiation	Magnetically	Sensor	Magnetically
Science-Technology	How are CDs and DVDs read?	Sensor	Laser	Beam of Nuclear Radiation	Magnetically	Laser
Science-Technology	Why is Blue Ray better than Red Ray/Laser?	It is stronger.	It gets damaged less.	It can read more memory.	It has more memory.	It can read more memory.
Science-Technology	What is the big green board in the computer called?	motherboard	daughter card	father card	son board	motherboard
Science-Technology	What are the little green boards in the computer called?	son boards	daughter cards	father cards	motherboards	daughter cards
Science-Technology	What is the hottest part of the computer?	Fan	RAM	CPU	Hard Drive	CPU
Science-Technology	What is the long term memory of the computer?	Networking Cards	RAM	Motherboards	Hard Drive	Hard Drive
Science-Technology	Cultural anthropology was one of the two classical divisions of anthropology. What was the other one?	Physical Anthropology	Urban Anthropology	Variated Anthropology	Social Anthropology	Physical Anthropology
Science-Technology	What does the Greek prefix anthro refer to?	study of	Science	Sameness	Mankind	Mankind
Science-Technology	What does the Latin prefix homo refer to?	Sameness	Mankind	Study of	Science	Mankind
Science-Technology	What does the prefix pithe refer to?	Human	Ape	Invertebrate	Mammal	Ape
Science-Technology	Who is considered to be the father of anthropology?	Louis Leakey	Franz Boas	Robert Bloom	Eugene Dubois	Franz Boas
Science-Technology	What does australo mean?	South Africa	South	The Australian Outback	Australia	South
Science-Technology	What does the suffix lith refer to (as in Neolithic Age)?	Stone	Iron	Copper	Early tools	Stone
Science-Technology	What is the meaning of the prefix paleo (as in the Paleolithic Age)?	Meso	New	Modern	Old	Old
Science-Technology	What does the term Homo erectus mean?	a man who is able to stand upright	a creature that has the ability to reason	a man who can make tools	a hominid	a man who is able to stand upright
Science-Technology	What is the subject of study of paleoanthropology?	ancient human fossils	the earliest human discoveries and accomplishments	older people	old cultures and societies	ancient human fossils
Science-Technology	In 1924, Raymond Dart discovered a fossil which he called Australopithecanthropus africanis.  What is the meaning of the name?	None of these	The old man from Australia	The man from the Mesolithic Age	The ape man from southern Africa	The ape man from southern Africa
Science-Technology	Who found and named  the first Homo Erectus in 1891?	Eugene Dubois	Franz Boas	Louis and Mary Leakey	David Johannson	Eugene Dubois
Science-Technology	Which fossil was proved to be a hoax?	Cro-Magnon Man	Neanderthal Man	Kennewick Man	Piltdown Man	Piltdown Man
Science-Technology	The earliest known European example of Homo sapiens was discovered in 1868 and was given what name?	Cro Magnon Man	Neaanderthal Man	Austrlopithecus	Peking Man	Cro Magnon Man
Science-Technology	The Peking Man is an example of what species of the genus Homo?	Homo sapiens	Pithecanthropus	Homo erectus	Homo habilis	Homo erectus
Science-Technology	What does the abbreviation AIDS actually stand for?	Acute immune deficiency symptom	Acquired immune deficiency syndrome	Acute immune deficient syndrome	Acquired immune deficient symptom	Acquired immune deficiency syndrome
Science-Technology	In 1981 people with AIDS were diagnosed with the term GRID. What did GRID mean?	Great Risk of Immune Disease	Grave Risk of Immune Deficiency	Gay-Related Immune Deficiency	Grievous Ravishing Immune Disease	Gay-Related Immune Deficiency
Science-Technology	Which of the following statements about AIDS is true?	AIDS can be transmitted through casual contact with an HIV-positive person.	You cant get AIDS through oral sex.	HIV does not actually cause AIDS.	You cant get AIDS from a mosquito bite.	You cant get AIDS from a mosquito bite.
Science-Technology	The Central Common Chimpanzee, native to Cameroon, is known to be the origin of which of the viruses causing AIDS?	HIV-2	HIV-1	All of these	HIV-3	HIV-1
Science-Technology	Who distributed the first red ribbon as an anti-AIDS symbol?	Freddie Mercury	Diana, Princess of Wales	Paul Jabara	Elton John	Paul Jabara
Science-Technology	Which of these regions is most affected by AIDS, as about 60% of all the HIV-infected people in the world live there?	Latin America	Sub-Saharan Africa	East Asia	Western Europe	Sub-Saharan Africa
Science-Technology	Which line contains only names of people who have or had AIDS?	Jim Morrison, Bob Marley	Magic Johnson, Isaac Asimov	Tony Richardson, Kurt Cobain	Freddie Mercury, Jimi Hendrix	Magic Johnson, Isaac Asimov
Science-Technology	What day is internationally recognised and annually observed as World AIDS Day?	June 1	April 5	December 1	May 1	December 1
Science-Technology	This non-government anti-AIDS organization was founded by Bono and Bobby Shriver in 2002 with start up capital from Bill Gates.	Live Aid	Debt, AIDS, Trade in Africa	Band Aid	USA for Africa	Debt, AIDS, Trade in Africa
Science-Technology	When a heterosexual couple has sex using a latex condom, what can create risk of HIV-infection?	The condoms tentacles	Nothing	Water-based lubricants	Oil-based lubricants	Oil-based lubricants
Science-Technology	How many continents are generally considered to be there on Earth?	4	6	5	7	7
Science-Technology	The Earths atmosphere comprises of which two main elements?	Oxygen and Hydrogen	Hydrogen and Oxone	Oxygen and Nitrogen	Nitrogen and Hydrogen	Oxygen and Nitrogen
Science-Technology	What was the name of the Earths first artificial satellite?	Telstar 1	Telos 1	Sputnik 1	Explorer 1	Sputnik 1
Science-Technology	How long does it take for the planet Earth to orbit the Sun once?	365 Days	2 Years	8 Months	24 Hours	365 Days
Science-Technology	How long is one day on planet Earth?	About 26 hours	About 24 hours	About 36 hours	About 22 hours	About 24 hours
Science-Technology	Which planet in the Solar System is sometimes referred to as Earths sister planet?	Mercury	Mars	Pluto	Venus	Venus
Science-Technology	The Earth orbits the Sun at an average distance of how many million miles?	42	93	89	101	93
Science-Technology	What percentage of the Earths surface is covered by water?	Exactly 50%	Roughly 25%	Roughly 50%	Roughly 70%	Roughly 70%
Science-Technology	Scientists estimate that the Earth and the Solar System were formed how long ago?	100 million years	4.5 billion years	10 billion years	3.5 billion years	4.5 billion years
Science-Technology	This famous mathematician’s main interest was set theory. He is famous for his diagonal method” of proof.	Euler	Goedel	Cantor	Gauss	Cantor
Science-Technology	Although he is known primarily as a physicist, Albert Einstein did make at least one very important contribution to modern mathematics. In which field was this contribution?	Tensor analysis	Differential topology	Theory of groups	Partial differential equations	Tensor analysis
