Category	Question	Choice-1	Choice-2	Choice-3	Choice-4	Answer
History	�?n oxygen tank in the service module of Apollo 13 exploded, when the spacecraft was 199,995 miles (321,860 km) away from Earth. However, all crewmembers returned home safely.	False	True			True
History	The European Space Agency (ECA) had some setbacks too. Two workers died, while inspecting the umbilical mast of the launch pad of Ariane 5. Later,  Luc Celle and  Jean-Claude Dhainaut were reported to have died of asphyxiation, because of a nitrogen leak.  When did this accident take place?	13 May 2005	12 June 1989	5 May 1995	6 December 1996	5 May 1995
History	On October 24, 1960 a rocket exploded on a launchpad at Baikonur Cosmodrome. Fortunately there were no casualties.	True	False			False
History	In the 70s NASA began a project to create a reusable space vehicle and the first Shuttle, Columbia, was launched in 1981. Five years later, on 28 January 1986, Space Shuttle Challenger exploded 73 seconds after launch.   Challenger was the first flight of the TISP program. What does TISP stand for?	Teaching Initiative Space Program	Top Inverted Space-wing Program	Thrust Injection Solar Propulsion	Teacher In Space Program	Teacher In Space Program
History	On 1 February Space Shuttle Columbia re-entered Earths atmosphere after completing its 16-day mission.  All vehicle data was lost at 207,135 ft above the Earth at Mach 18.3 (about 12,500 mph) when the Columbia Space Shuttle broke up over north-central Texas.  What nationalities were the 7 brave astronauts on board Columbia?	Five Americans, one Israeli and one Indian	Six Americans and one Indian	Six Americans and one Israeli	Four Americans, two Russians and one Israeli	Five Americans, one Israeli and one Indian
History	Which church official commissioned Michelangelo, to paint the ceiling of the Sistine Chapel, the residence of the Pope in the Vatican city?	Pope Linus	Pope Alexander I	Pope Julius II	Pope Silvester I	Pope Julius II
History	Jacques Cartier, a notable discoverer of the Renaissance period, was the first French explorer to reach Quebec in which year?	1524	1530	1534	1544	1534
History	This English Renaissance musician was one of the first composers to write anthems set to English words?	Guillaume Dufay	John Dunstable	Thomas Tallis	Leonel Palmer	Thomas Tallis
History	This Italian poet, considered one of the fathers of the Renaissance, is also regarded as the father of alpinism.	Castiglione	Machiavelli	Petrarch	Dante	Petrarch
History	The statue of David, the first free-standing nude statue since ancient times, was created by the Renaissance sculptor Donatello from what material?	clay	marble	bronze	granite	bronze
History	Which Renaissance mapmaker was the first to make a map of the British Isles?	Galileo	Nicolaus Copernicus	Gerardus Mercator	Rene Descartes	Gerardus Mercator
History	This Renaissance typographer established the Aldine Press, famous for the introduction of the Italics?	Cipriano de Rore	Aldus Manutius	Henrich Isaac	Christopher Tye	Aldus Manutius
History	This Renaissance musician was the first composer to use a folk song in mass, a group of songs in honor of God.	Paollo Uccello	Benozzo Gozzoli	Jan Joest	Guillaume Dufay	Guillaume Dufay
History	Which of the following Renaissance artists wrote I Commentari,a document regarded as the first autobiography of an artist?	Masolino da Panicole	Michelozzo di Bartolommeo	Lorenzo Ghiberti	Piero di Cosimo	Lorenzo Ghiberti
History	This Renaissance figure of Polish origin was the first rector of what is today the Vilnius State University.	Nicolaus Copernicus	Stefan Batory	Szyman Starowalski	Piotr Skarga	Piotr Skarga
History	Samurai is a caste of warriors, that came into existence when the Japanese shogunate was formed. The translation of the word samurai is those who serve in close attendance to nobility. Samurai warriors that didnt serve any lord were called this.	Kenin	Uruwashii	Musha	Ronin	Ronin
History	As samurai warriors were supposed to set a good example to those beneath them - they were bound by Bushido, a strict ethic code. Bushido means way of the warrior and one of its central points states that a samurai must be completely loyal towards this person.	The shogun	His daimyo	His kaishaku	The emperor	His daimyo
History	Commiting suicide by performing seppuku, was the only way for a disgraced samurai to gain his honor once again.	True	False			True
History	Samurai warriors usually carried two swords- a big and a small one. The small one was called wakizashi and was the honour blade of the samurai. He would carry it everywhere and would even sleep with his wakizashi under his pillow.  What was the name of the big sword of the samurai?	Katana	Jo	Naginata	Yari	Katana
History	Due to the many movies and books, based on stories about honorable samurai warriors, many people have been fascinated by the Japanese culture. This movie of the great film director Akira Kurosawa served as an inspiration for the western A Fistful Of Dollars. It tells the story of a former samurai, involved in a towns gang war.	Abarembo Shogun	Yojimbo	The Seven Samurai	The Hidden Fortress	Yojimbo
History	One ceremony was extremely important for every samurai - Genpuku. In this ceremony, a samurai changed his child name to an adult one and received his first swords. Only then the samurai could marry. Genpuku would be held as early as this age.	18	15	9	12	12
History	Every samurai sword had to be tested on the corpse of an animal, before it could be used in battle.	False	True			False
History	During the 13th century Japan was invaded twice. The first battles caught samurais unprepared and almost wiped them out, but they improved their tactics and saved Japan by building a defensive stone wall and attacking at night. This was the country that tried to conquer Japan.	China	Mongolian Empire	Russian Empire	England	Mongolian Empire
History	Samurai warriors were not just regular men- they were aristocrats, who developed their own culture. In the 14th century their education began to include flower arrangements..	False	True			True
History	The decline of samurai warriors began in this period of Japanese history. Even though they were still allowed to carry their swords and could behead any commoner not willing to pay proper respect, they were no longer warriors. Samurai became bureaucrats and administrators, because there were no wars to fight and no rebellions to suppress.	Heian Period	Feudal Period	Edo Period	Sengoku Period	Edo Period
History	1867 was the year of the resignation of the last shogun. The emperor became once again the leader of Japan and in 1871 the privileges of the Samurai caste were taken away. This caused many social problems, because samurai warriors represented nearly 8% of the population of Japan at that time. What was the name of this famous, last shogun?	Tokugawa Ieyasu	Takamori Saigo	Toyotomi Hideyoshi	Tokugawa Yoshinobu	Tokugawa Yoshinobu
History	Although their privileges were abolished, these noble warriors were still determined to protect Japan from becoming dependent on the Western World. In 1877, the rebellious samurai gathered under the command of Saigo Takamori. Their weaponry was inferior and their army was highly outnumbered, but they didnt give up. They suffered many casualties and the last survivors fought to death in this battle.	The Battle of Sekigahara	The Battle of Omi	The Battle of Mikawa	The Battle of Shiroyama	The Battle of Shiroyama
History	Who or what was a medieval fief?	A thief	A vassal who had his vassals	A small castle	Land held by a vassal	Land held by a vassal
History	Who was a serf in the Middle Ages?	A free peasant	A farmer who was not free	A craft apprentice	A landowner	A farmer who was not free
History	Which medieval unit of volume is the largest?	Bushel	Tun	Gallon	Quarter	Tun
History	In the Middle Ages, the most commonly used monetary system was based on Livre, Sou and Dernier. Which relation between them is correct?	1d = 12s = 144l	1l = 20s = 240d	1s = 100l = 1000d	1l = 60d = 720s	1l = 20s = 240d
History	Which language was NOT commonly spoken by inhabitants of the Holy Roman Empire during the Middle Ages?	Polish	German	Italian	Spanish	Spanish
History	At the battle of Hastings (1066) an army of Normans, led by William the Conqueror, defeated the Anglo-Saxon forces. Who actually were Normans?	Vikings from Norway	A mixture of Dutch, French and Spanish	Vikings who settled in Normandy and spoke French	French	Vikings who settled in Normandy and spoke French
History	How was land usually divided in the medieval 3-field system?	One-third of a manors land was cultivated with wheat, one-third with barley or other crop, one-third was left for meadows. Every year the fields were rotated.	Actually there was no 3-field system, land was cultivated at random.	One-third of all farming land in a given country belonged to the crown, one-third to the church, one-third to knights.	One-third of a manors land belonged to the landowner (liege), one-third to the landholder (vassal), one-third to the church.	One-third of a manors land was cultivated with wheat, one-third with barley or other crop, one-third was left for meadows. Every year the fields were rotated.
History	Who was a bailiff in the Middle Ages?	A sheriff, responsible for collecting taxes	A person who was not able to pay his/her debts	A person appointed by a landholder to manage the village, fields and livestock	A priest of non-noble origin	A person appointed by a landholder to manage the village, fields and livestock
History	Which animals were better for medieval farming?	Oxen, as they are stronger than horses	Horses, as they are faster than oxen	People in the Middle Ages did not know how to use animals in farming.	None is better than the other, both oxen and horses were used	None is better than the other, both oxen and horses were used
History	Who would typically own a 100-acre piece of land during medieval times?	An unfree farmer	A poor knight or a wealthy free peasant	A wealthy knight	A poor peasant	A poor knight or a wealthy free peasant
