Category	Question	Choice-1	Choice-2	Choice-3	Choice-4	Answer
People	Who was the twenty-third President of the United States?	Jimmy Carter	Benjamin Harrison	Herbert Hoover	Millard Fillmore	Benjamin Harrison
People	Who was President of the United States when the atomic bombs were dropped in August 1945?	Theodor Roosevelt	Ronald Reagan	Harry S. Truman	Franklin D. Roosevelt	Harry S. Truman
People	Which President said Speak softly and carry a big stick.?	Theodor Teddy Roosevelt	Ronald Reagan	Thomas Jefferson	Abraham Lincoln	Theodor Teddy Roosevelt
People	Which two U.S. Presidents died on the same day?	Richard Nixon and Ronald Reagan	Theodor Roosevelt and Woodrow Wilson	John Adams and Thomas Jefferson	Grower Cleveland and Millard Filmore	John Adams and Thomas Jefferson
People	Which U.S. President is considered the father of the Constitution?	James Madison	John Adams	George Washington	Thomas Jefferson	James Madison
People	Who was the first U.S. President born in a hospital?	Ronald Reagan	Jimmy Carter	George H.W. Bush	Richard Nixon	Jimmy Carter
People	What U.S. President used the words When in the course of human events?	George Washington	James Madison	Ronald Reagan	Thomas Jefferson	Thomas Jefferson
People	Who was the first President to serve two nonconsecutive terms in office?	Andrew Johnson	George Washington	Grover Cleavland	Abraham Lincoln	Grover Cleavland
People	While this President was skinny dipping in the Potomac River a female journalist took his clothes and refused to give them to him until he gave an interview.	Andrew Jackson	James Monroe	James Buchanan	John Quincy Adams	John Quincy Adams
People	Which U.S. political party is also known as the GOP?	Federalist	Democratic	Republican	Democratic-Republican	Republican
People	Which Spanish explorer was the first recorded European to reach the Mississippi River?	Pedro Sarmiento de Gamboa	Hernán Cortés	Vasco da Gama	Hernando de Soto	Hernando de Soto
People	Name the Portuguese explorer who was in command of the first ships to sail directly from Europe to India.	Christopher Columbus	Ferdinand Magellan	Vasco da Gama	Marco Polo	Vasco da Gama
People	Christopher Columbus, one of the most successful explorers in the European Age of Discovery and among the first Europeans to explore the Americas (after the Vikings,) was of what nationality?	Portuguese	Italian	English	Spanish	Italian
People	This Italian explored the east coast of South America much further south than any other European before and realized that this land was part of a new continent while many other European explorers crossing the Atlantic thought they were reaching Asia.	Marco Polo	Christopher Columbus	Amerigo Vespucci	Ferdinand Magellan	Amerigo Vespucci
People	Which explorer realized the first known successful attempt to circumnavigate the Earth?	Marco Polo	Ferdinand Magellan	James Cook	Vasco da Gama	Ferdinand Magellan
People	This explorer was one of the first Europeans to travel the Silk Road and meet the Great Khan of the Mongol Empire, Kublai Khan.	Jacques Cartier	Hernán Cortés	Marco Polo	Juan Sebastián Elcano	Marco Polo
People	Name the French navigator and explorer who was the first to describe and map Canada.	Friar Julian	Meriwether Lewis	Jacques Cartier	Jean François La Pérouse	Jacques Cartier
People	Which Spanish explorer conquered the Inca Empire?	Francisco Pizarro	Luis Váez de Torres	Juan Ponce de León	Hernán Cortés	Francisco Pizarro
People	Which First Lady rescued the portrait of George Washington when the British burned the city during the war of 1812?	Dolley Madison	Martha Washington	Mildred Jefferson	Mary Todd Lincoln	Dolley Madison
People	Mary Todd Lincoln was committed to a mental institution.	False	True			True
People	Which of these First Ladies had a law degree?	Hillary Clinton	Eleanor Roosevelt	Pat Nixon	Mildred Buchanan	Hillary Clinton
People	She received many honorary degrees before becoming First Lady.	Hillary Clinton	Sara Jefferson	Pat Nixon	Lou Hoover	Lou Hoover
People	Who was the first First Lady to receive a college degree?	Lucy Webb Hayes	Jackie Kennedy	Margaret Smith Taylor	Bess Truman	Lucy Webb Hayes
People	This First Lady banned cards and alcohol while living at the White House.	Dolly Maddison	Sarah Childress Polk	Lou Hoover	Grace Coolidge	Sarah Childress Polk
People	While in the White House this First Lady suffered from epileptic seizures.	Ida Saxton McKinley	Caroline Harrison	Pat Nixon	Mary Todd Lincoln	Ida Saxton McKinley
People	Which First Lady did not see her husband die during his term of office?	Nancy Reagan	Eleanor Roosevelt	Mary Todd Lincoln	Jackie Kennedy	Nancy Reagan
People	This first lady was responsible for the Cherry Blossoms we can enjoy every spring.	Helen Taft	Lady Bird Johnson	Maggie Monroe	Caroline Harrison	Helen Taft
People	This First Ladys husband suffered a stroke in 1919 and she assumed his responsibilities and made decisions for him the last year and a half of his term of office.	Gracie Taft	Mamie Eisenhower	Edith Wilson	Julia Grant	Edith Wilson
People	Beatrix, Queen of the Netherlands, acceded to the throne after the abdication of which monarch?	Queen Christina	Queen Sonya	Queen Ingrid	Queen Juliana	Queen Juliana
People	Born in Utrecht, on April 27th, 1967 and known as the Prince of Orange, he is the eldest son of Queen Beatrix of the Netherlands.	Reinhart-Gregor	Otto-Casimir	Lothar-Maurice	Willem-Alexander	Willem-Alexander
People	This German-born nobleman is the late father of Queen Beatrix of the Netherlands.	Prince Manfred	Prince Konrad	Prince Oscar	Prince Bernhard	Prince Bernhard
People	From which university did Queen Beatrix of the Netherlands obtain her degree in law in practice?	Utrecht	Maastricht	Leiden	Groningen	Leiden
People	In what year did Queen Beatrix of the Netherlands ascend the throne?	1980	1985	1990	1973	1980
People	This Dutch monarch held the title Queen Mother from 1980 until her death in 2004.	Margrete	Juliana	Sylvia	Caroline	Juliana
People	Queen Juliana of the Netherlands gave birth to how many daughters?	None	Three	Four	Two	Four
People	This German diplomat, who died on October 6, 2002 was the spouse of Queen Beatrix of the Netherlands.	Prince Emmanuel	Prince Zacharias	Prince Ruprecht	Prince Claus	Prince Claus
People	Queen Beatrix of the Netherlands gave birth to how many sons?	Five	Two	Four	Three	Three
People	This Argentine lady married Prince Willem-Alexander of the Netherlands on February 2, 2002.	Princess Clementine	Princess Maxima	Princess Odilia	Princess Eugenie	Princess Maxima
People	Beatrix, Queen of the Netherlands, was born in what year?	1950	1938	1926	1962	1938
People	The Dutch royal family has been historically associated with what color?	White	Orange	Green	Brown	Orange
People	What fictional character was James Bond first married to?	Tiffany Case	Andrea Anders	Pussy Galore	Teresa Tracy Draco	Teresa Tracy Draco
People	According to the Hebrew Bible, who was Moses father-in-law?	Elijah	Joshua	Jethro	Aaron	Jethro
People	From what country was the first astronaut who was not Russian or American?	France	Czechoslovakia	Canada	Germany	Czechoslovakia
People	What name is Mexican revolutionary Doroteo Arango better know as?	Simon Bolivar	Manuel Noriega	Che Guevara	Pancho Villa	Pancho Villa
People	In 1877, Spencer Gore was the first winner of what tournament?	Wimbledon	The Masters	Cricket World Cup	World Open	Wimbledon
People	Who was the inventor of dynamite?	Georg Friedrich Henning	The Chinese	Alfred Nobel	Joseph Wilbrand	Alfred Nobel
People	What politician was nicknamed Il Duce?	Josef Stalin	Richard Nixon	Benito Mussolini	Margaret Thatcher	Benito Mussolini
People	What were the names of the lovers in the musical West Side Story?	Jiovanni and Madona	Toni and Maria	Adamo and Juanita	Max and Conchita	Toni and Maria
People	Name the three musketeers in Alexandre Dumass novel by the same name.	Aramis, dArtagnan, Athos	Athos, Portos, dArtagnan	Athos, Portos, Aramis	Portos, dArtagnan, Aramis	Athos, Portos, Aramis
People	A line in this lawyers summation to the jury has become a part of pop culture.  Who said If the glove doesnt fit, you must acquit.	Al Sharpton	F. Lee Bailey	Robert Shapiro	Johnnie Cochran	Johnnie Cochran
People	What Shakespeare character said The quality of mercy is not strained. It droppeth as the gentle rain from heaven?	Antonio	Shylock	Portia	Bassanio	Portia
People	This flamboyant criminal lawyer said: Say you sue me because you say my dog bit you. Well, now this is my defense: My dog doesnt bite. And second, my dog was tied up that night. And third, I dont believe you were bit. And fourth, I dont have a dog. This lawyer represented T. Cullen Davis, one of the wealthiest men to ever stand trial for murder in the United States. He won two acquittals for Davis for the murder of  twelve-year-old Andrea Wilborn and the attempted murder of Judge Joe Eidson.	Richard Racehorse Haynes	Melvin Belli	Roy Black	Gerry Spence	Richard Racehorse Haynes
People	This lawyer, who graduated from Stanford Law School and served on the Arizona Court of Appeals, was appointed by President Ronald Reagan as the first woman to serve on the United States Supreme Court.	Ruth Bader Ginsburg	Sandra Day OConnor	Harriet Miers	Kimba Woods	Sandra Day OConnor
People	How did German Nazi leader Adolf Hitler take his own life, according to a prevailing theory?	He jumped from a building.	He shot himself.	He hanged himself.	He injected poison in his veins.	He shot himself.
People	Who called the police on August 5, 1962 to report that Marilyn Monroe was dead?	Her psychiatrist, Dr. Ralph Greenson	Her housekeeper	Arthur Miller	Joe DiMaggio, Jr.	Her psychiatrist, Dr. Ralph Greenson
People	What was one of the reasons for Roman politician and General Mark Antonys suicide on August 1, 30 BC?	He thought Queen Cleopatra had already committed suicide herself.	He believed Queen Cleopatra was cheating on him.	None of these	He killed Queen Cleopatra before that.	He thought Queen Cleopatra had already committed suicide herself.
People	Sigmund Freud was suffering from this type of cancer, which caused him to commit a suicide with the assistance of his doctor.	Oral cancer	Bone cancer	Prostate cancer	Stomach cancer	Oral cancer
People	How did Judas Iscariot choose to end his life according to the Gospel of Matthew?	He hanged himself.	He jumped from a cliff.	He drowned himself.	He poisoned himself.	He hanged himself.
